Participant	Trial	Condition	Frame_ID	Word_pred	FFD_ms	GD_ms	TRT_ms
25	14	4	8	0.5	1815.9	1815.9	1999.1
25	5	1	9	0	0	0	0
25	12	2	10	0.7	449.9	449.9	1682.7
25	30	3	11	0.6	1632.8	1632.8	1632.8
25	2	4	12	0.3	449.8	449.8	1115.6
25	40	1	13	0.15	383.2	383.2	383.2
25	9	2	14	0.4	1099.7	1099.7	2499
25	18	3	15	0	1116	1116	1982.1
25	17	4	16	0	733.1	733.1	2099.6
25	32	1	17	0	433	433	433
25	34	2	18	0.3	1432.6	1432.6	2115.7
25	29	3	19	0.8	1366.1	1366.1	2382.5
25	4	4	20	0.05	1616.1	1616.1	1815.9
25	35	1	21	0	466.6	466.6	1133
25	6	2	22	0.45	916.3	916.3	1999.2
25	31	3	23	0.15	733.1	733.1	1416.4
25	37	3	24	0	2065.8	2065.8	2898.7
25	13	1	25	0	999.6	999.6	999.6
25	33	2	26	0.05	0	0	0
25	22	3	27	0	750	750	1416.4
25	39	4	28	0	184.5	184.5	1983.7
25	38	1	29	0	0	0	0
25	27	2	30	0.5	383.2	383.2	383.2
25	21	3	31	0	2415.7	2415.7	3065.6
25	3	4	32	0.35	1749.9	1749.9	1983.1
25	16	1	33	0	333	333	1149.4
25	20	2	34	0.2	1699.4	1699.4	1699.4
25	28	3	35	0.1	549.7	549.7	549.7
25	25	4	36	0.05	483.2	483.2	3281.9
25	11	1	37	0.05	0	0	0
25	7	2	38	0.1	1266.3	2083.6	2800.1
25	19	3	39	0.35	1366	1366	2915.7
25	23	4	40	0.1	699.9	699.9	1082.6
25	3	1	41	0.15	483.2	483.2	483.2
25	27	2	42	0	1666	1666	1666
25	38	3	43	0.25	1182.9	1182.9	2465.8
25	37	4	44	0	1666.1	1666.1	3532.4
25	6	1	45	0	0	0	0
25	12	2	46	0.3	466.5	1682.4	2182.3
25	31	3	47	0	466.5	1649.4	2549.1
25	19	4	48	0.1	1183.3	1183.3	1183.3
25	23	1	49	0.1	799.8	799.8	799.8
25	40	2	50	0.9	999.6	999.6	2199.1
25	21	1	51	0.9	799.3	799.3	799.3
25	1	4	52	0.65	882.9	882.9	1682.6
25	34	1	53	0.1	366.6	366.6	366.6
25	18	2	54	0.95	1049.6	1049.6	1449
25	16	3	55	0	1249.5	1249.5	1716
25	5	4	56	0.6	216.5	216.5	982.9
25	15	1	57	0.4	1366.2	1366.2	1366.2
25	36	2	58	0.65	1566	1566	2315.7
25	7	3	59	0.8	516.8	516.8	1100.2
25	25	4	60	0.1	666.1	666.1	666.1
25	14	1	61	0.05	416.7	416.7	416.7
25	10	2	62	0	216.6	216.6	849.8
25	29	3	63	0.15	749.7	749.7	1232.8
25	26	3	64	0	1082.8	1082.8	1599.2
25	35	1	65	0	316.6	1566	1982.7
25	11	2	66	0.15	366.4	366.4	366.4
25	39	3	67	0.05	1132.9	1132.9	2349.2
25	32	4	68	0.05	2082.2	2082.2	2082.2
25	30	1	69	0	499.7	499.7	499.7
25	28	2	70	0.3	1399.7	1399.7	1399.7
25	22	3	71	0.05	716.5	716.5	1332.9
25	13	4	72	0.6	133.3	1932.7	2366
25	20	1	73	0	733.1	733.1	733.1
25	24	2	74	0	1033	1033	1432.8
25	33	3	75	0.45	716.5	716.5	1949.6
25	4	4	76	0	349.8	349.8	349.8
25	8	1	77	0	0	0	0
25	17	2	78	0.05	2265.7	2265.7	2265.7
25	9	3	79	0.1	2049.3	2049.3	2049.3
25	2	4	80	0.6	1099.6	1099.6	1282.4
26	22	2	1	0	383.2	383.2	383.2
26	10	3	2	0.2	0	0	0
26	13	4	3	0.2	499.8	499.8	499.8
26	15	1	4	0	0	0	0
26	11	2	5	0.4	0	0	0
26	23	3	6	0.95	283.2	283.2	283.2
26	4	4	7	0	549.8	549.8	549.8
26	5	2	8	0.5	233	233	233
26	35	2	9	0	250.3	250.3	250.3
26	36	3	10	0.7	233.2	233.2	233.2
26	1	4	11	0.6	433.2	433.2	599.4
26	34	1	12	0.3	149.9	149.9	149.9
26	27	2	13	0.15	233	233	233
26	38	3	14	0.4	249.8	249.8	249.8
26	20	4	15	0	649.7	649.7	649.7
26	18	1	16	0	216.5	216.5	216.5
26	17	2	17	0	499.9	499.9	499.9
26	32	3	18	0.3	0	0	0
26	6	4	19	0.8	549.8	766.2	766.2
26	25	1	20	0.05	233.3	433.3	433.3
26	8	2	21	0	949.5	949.5	949.5
26	9	3	22	0.45	0	0	0
26	12	4	23	0.15	599.3	599.3	599.3
26	16	1	24	0	366.5	366.5	366.5
26	7	2	25	0	216.6	216.6	216.6
26	28	3	26	0.05	433.2	433.2	433.2
26	19	4	27	0	749.7	749.7	749.7
26	29	1	28	0	0	0	0
26	40	2	29	0	166.7	166.7	166.7
26	3	3	30	0.5	249.9	249.9	249.9
26	37	4	31	0	582.9	582.9	582.9
26	33	1	32	0.35	366.5	366.5	366.5
26	14	2	33	0	0	0	0
26	2	3	34	0.2	366.6	366.6	366.6
26	30	4	35	0.1	449.8	449.8	449.8
26	31	1	36	0.05	416.6	416.6	416.6
26	39	2	37	0.05	316.5	316.5	316.5
26	24	3	38	0.1	433.3	1232.9	1232.9
26	26	4	39	0.35	183.2	183.2	183.2
26	21	1	40	0.1	316.6	316.6	316.6
26	5	2	41	0.15	216.7	216.7	216.7
26	11	3	42	0	299.9	299.9	299.9
26	20	4	43	0.25	1466.1	1466.1	2432.3
26	35	1	44	0	0	0	0
26	4	2	45	0	182.6	182.6	182.6
26	8	3	46	0.3	416.4	416.4	666.3
26	26	4	47	0	116.5	466.4	466.4
26	29	1	48	0.1	466.5	466.5	466.5
26	27	2	49	0.1	199.7	199.7	199.7
26	9	3	50	0.9	534.2	534.2	534.2
26	40	4	51	0.9	383.2	383.2	383.2
26	21	1	52	0.65	250	400	400
26	18	2	53	0.1	283.3	283.3	283.3
26	28	3	54	0.95	233.3	233.3	233.3
26	30	4	55	0	366.5	366.5	366.5
26	10	1	56	0.6	266.5	266.5	266.5
26	24	2	57	0.4	466.5	466.5	466.5
26	19	3	58	0.65	233.2	233.2	233.2
26	7	4	59	0.8	483.6	483.6	483.6
26	16	1	60	0.1	300	300	300
26	39	2	61	0.05	666.3	666.3	666.3
26	14	3	62	0	233.3	233.3	233.3
26	32	4	63	0.15	266.5	266.5	1016.2
26	23	1	64	0	166.6	166.6	166.6
26	34	2	65	0	549.8	549.8	549.8
26	15	3	66	0.15	333	333	333
26	37	4	67	0.05	216.6	216.6	633.1
26	6	1	68	0.05	199.4	199.4	199.4
26	12	2	69	0	233.5	233.5	449.5
26	13	3	70	0.3	433.2	983	983
26	1	4	71	0.05	0	0	0
26	38	1	72	0.6	250	250	250
26	31	2	73	0	216.6	383.2	383.2
26	22	3	74	0	200	200	200
26	33	4	75	0.45	383.2	383.2	383.2
26	3	1	76	0	0	0	0
26	17	2	77	0	499.7	499.7	499.7
26	25	3	78	0.05	599.5	599.5	599.5
26	36	4	79	0.1	633	633	633
26	2	1	80	0.6	166.9	166.9	166.9
27	14	3	1	0	700.1	700.1	1116.6
27	8	4	2	0.2	383.2	383.2	383.2
27	5	1	3	0.2	266.9	700.1	700.1
27	36	2	4	0	983.2	983.2	1566.3
27	22	3	5	0.4	582.7	999.1	2165.3
27	2	4	6	0.95	466.6	2449.3	2449.3
27	26	1	7	0	249.8	249.8	249.8
27	24	2	8	0.5	933.4	933.4	933.4
27	10	3	9	0	566.4	566.4	566.4
27	18	4	10	0.7	1432.9	1432.9	1432.9
27	29	1	11	0.6	566.4	566.4	566.4
27	7	2	12	0.3	0	0	0
27	30	3	13	0.15	216.9	1116.6	1116.6
27	17	4	14	0.4	1765.9	1765.9	2149
27	28	1	15	0	266.6	266.6	266.6
27	6	2	16	0	283.3	283.3	866.5
27	12	3	17	0	366.4	533	533
27	25	4	18	0.3	1182.9	1182.9	1616.1
27	35	1	19	0.8	383.3	383.3	383.3
27	1	2	20	0.05	1449.4	1449.4	1449.4
27	20	3	21	0	416.5	416.5	799.7
27	23	4	22	0.45	783.1	1183	1532.9
27	4	1	23	0.15	416.6	416.6	416.6
27	39	2	24	0	249.9	249.9	249.9
27	9	3	25	0	0	0	0
27	38	4	26	0.05	849.6	1499.9	1933
27	32	1	27	0	216.5	216.5	216.5
27	3	2	28	0	266.2	266.2	1766.1
27	33	3	29	0	383.5	383.5	383.5
27	19	4	30	0.5	1582.9	1582.9	2049.3
27	27	1	31	0	133.4	133.4	133.4
27	13	2	32	0.35	381.7	981.9	981.9
27	31	3	33	0	1032.9	1032.9	1032.9
27	16	4	34	0.2	583.1	1132.9	1132.9
27	15	1	35	0.1	200	200	200
27	11	2	36	0.05	350	350	799.7
27	37	3	37	0.05	666.4	666.4	1465.9
27	21	4	38	0.1	116.8	116.8	1466.1
27	40	1	39	0.35	499.9	499.9	499.9
27	34	2	40	0.1	183.5	183.5	183.5
27	35	3	41	0.15	599.8	916.3	916.3
27	37	4	42	0	833	833	1699.3
27	31	1	43	0.25	182.9	182.9	182.9
27	30	2	44	0	1116.3	1116.3	1116.3
27	12	3	45	0	916.3	916.3	1016
27	7	4	46	0.3	932.5	1815.4	1815.4
27	15	1	47	0	566.4	566.4	566.4
27	32	2	48	0.1	999.7	999.7	999.7
27	33	3	49	0.1	299.8	932.9	932.9
27	21	4	50	0.9	716.3	716.3	716.3
27	29	1	51	0.9	299.8	299.8	299.8
27	17	2	52	0.65	916.4	916.4	916.4
27	4	3	53	0.1	516.6	1467.3	1467.3
27	36	4	54	0.95	566.4	2032.5	2415.6
27	20	1	55	0	283.2	283.2	283.2
27	9	2	56	0.6	983.1	983.1	983.1
27	38	3	57	0.4	783	783	783
27	5	4	58	0.65	232.6	232.6	398.6
27	6	1	59	0.8	250	250	250
27	39	2	60	0.1	0	0	0
27	8	3	61	0.05	949.7	949.7	949.7
27	28	4	62	0	383.1	1199.6	1199.6
27	19	1	63	0.15	266.5	266.5	549.5
27	1	2	64	0	333.2	666.4	916.3
27	27	3	65	0	266.5	266.5	266.5
27	25	4	66	0.15	816.4	816.4	816.4
27	16	1	67	0.05	266.6	466.5	466.5
27	10	2	68	0.05	699.8	699.8	1982.6
27	34	3	69	0	449.8	449.8	449.8
27	14	4	70	0.3	216.7	216.7	216.7
27	22	1	71	0.05	183.3	183.3	183.3
27	3	2	72	0.6	599.8	599.8	599.8
27	18	3	73	0	299.9	299.9	299.9
27	26	4	74	0	283.3	283.3	666.3
27	11	1	75	0.45	400.3	400.3	400.3
27	24	2	76	0	1032.9	1032.9	1032.9
27	40	3	77	0	1332.9	1332.9	1332.9
27	13	4	78	0.05	949.6	2415.7	2415.7
27	23	1	79	0.1	399.7	399.7	399.7
27	2	2	80	0.6	1216.3	1216.3	1216.3
28	34	4	1	0	0	0	0
28	20	1	2	0.2	333.2	333.2	616.5
28	19	2	3	0.2	183.1	183.1	932.7
28	22	3	4	0	699.7	699.7	699.7
28	27	4	5	0.4	566.4	649.6	2365.8
28	5	1	6	0.95	166.7	166.7	166.7
28	15	2	7	0	433.6	433.6	433.6
28	3	3	8	0.5	449.8	1299.4	1299.4
28	10	4	9	0	433.2	433.2	1832.8
28	32	1	10	0.7	249.9	249.9	249.9
28	14	2	11	0.6	716.3	716.3	716.3
28	1	3	12	0.3	599.8	599.8	866.2
28	21	4	13	0.15	1316.1	1932.5	1932.5
28	30	1	14	0.4	0	0	0
28	16	2	15	0	949.6	949.6	1199.6
28	25	3	16	0	499.8	982.9	982.9
28	24	4	17	0	533.2	1666.2	3315.8
28	23	1	18	0.3	183.5	183.5	183.5
28	28	2	19	0.8	316.2	316.2	998.9
28	38	3	20	0.05	949.7	949.7	949.7
28	6	4	21	0	249.8	815.7	1715.4
28	17	1	22	0.45	267	267	267
28	7	2	23	0.15	316.6	316.6	1249.2
28	18	3	24	0	266.6	266.6	266.6
28	9	4	25	0	316.4	316.4	399.8
28	39	1	26	0.05	83.3	350	350
28	13	2	27	0	183.3	183.3	183.3
28	37	3	28	0	599.9	1216.3	1516.1
28	35	4	29	0	765.7	965.7	1498.8
28	29	1	30	0.5	116.6	116.6	349.9
28	40	2	31	0	150	566.5	1466.1
28	36	3	32	0.35	149.5	149.5	149.5
28	2	4	33	0	883	883	982.9
28	33	1	34	0.2	83.3	83.3	83.3
28	4	2	35	0.1	383	383	799.5
28	26	3	36	0.05	833.4	833.4	833.4
28	11	4	37	0.05	816.3	816.3	966.3
28	31	1	38	0.1	316.6	316.6	516.6
28	8	2	39	0.35	199.9	199.9	199.9
28	12	3	40	0.1	316.6	316.6	633.6
28	37	4	41	0.15	566.5	1299.6	1866.2
28	22	1	42	0	583	583	1016.5
28	21	2	43	0.25	883.1	883.1	1549.4
28	29	3	44	0	83.4	216.7	216.7
28	18	4	45	0	433.2	433.2	800
28	38	1	46	0.3	166.6	599.7	599.7
28	1	2	47	0	1050	1050	1050
28	6	3	48	0.1	166.6	166.6	166.6
28	7	4	49	0.1	799.6	799.6	799.6
28	8	1	50	0.9	499.9	499.9	499.9
28	9	2	51	0.9	0	0	0
28	26	3	52	0.65	299.8	683	683
28	28	4	53	0.1	383.1	383.1	1582.5
28	14	1	54	0.95	500.6	500.6	500.6
28	17	2	55	0	349.7	349.7	349.7
28	25	3	56	0.6	466.5	466.5	466.5
28	30	4	57	0.4	133.1	649.2	2315.4
28	19	1	58	0.65	566.5	566.5	566.5
28	33	2	59	0.8	183.3	1349.4	1349.4
28	36	3	60	0.1	0	0	0
28	39	4	61	0.05	516.5	516.5	516.5
28	13	1	62	0	566.5	566.5	566.5
28	5	2	63	0.15	666.2	666.2	666.2
28	3	3	64	0	1049.2	1049.2	1049.2
28	31	4	65	0	616.5	616.5	3714.9
28	11	1	66	0.15	0	0	0
28	2	2	67	0.05	599.8	599.8	599.8
28	35	3	68	0.05	766.3	766.3	766.3
28	12	4	69	0	316.6	316.6	883.2
28	10	1	70	0.3	833.1	833.1	833.1
28	32	2	71	0.05	832.9	832.9	832.9
28	15	3	72	0.6	483	483	483
28	4	4	73	0	483.2	483.2	2582.7
28	23	1	74	0	183.2	183.2	183.2
28	34	2	75	0.45	166.6	166.6	1149.7
28	27	3	76	0	1166.3	1166.3	1166.3
28	24	4	77	0	416.6	1766.2	3232.7
28	20	1	78	0.05	233.2	233.2	433.1
28	16	2	79	0.1	733.1	733.1	733.1
28	40	3	80	0.6	332.9	516.3	516.3
