Participant_Num	Frame_Num	Condition	Fixation_Num	Pupil_Size	Fixation_Time	Trial	Word_pred
24	27	2	2	3.4	483	29	0
24	27	2	3	3.4	382.1	29	0
24	27	2	4	3.3	250	29	0
24	27	2	5	3.4	498.2	29	0
24	28	3	1	2.9	249.7	34	0
24	28	3	2	2.8	117.5	34	0
24	28	3	3	2.8	1083.5	34	0
24	28	3	4	2.9	400	34	0
24	28	3	5	2.8	216.5	34	0
24	29	4	1	3	133.3	31	0
24	29	4	2	3	348.4	31	0
24	29	4	3	2.9	333.4	31	0
24	29	4	4	2.9	549.2	31	0
24	29	4	5	3	930.8	31	0
24	30	1	1	3	466.4	21	0.5
24	30	1	2	3	166.9	21	0.5
24	30	1	3	3.1	433.9	21	0.5
24	30	1	4	3.1	783	21	0.5
24	30	1	5	3	266.3	21	0.5
24	31	2	1	3.2	183.4	39	0
24	31	2	2	3.1	1283.6	39	0
24	31	2	3	3.1	483	39	0
24	31	2	4	3.1	233.2	39	0
24	31	2	5	3.1	NA	39	0
24	32	3	1	3.4	265.3	17	0.35
24	32	3	2	3.4	216.5	17	0.35
24	32	3	3	3.4	233.2	17	0.35
24	32	3	4	3.3	216.5	17	0.35
24	32	3	5	3.4	216.5	17	0.35
24	33	4	1	3.1	549.8	18	0
24	33	4	2	NA	NA	18	0
24	33	4	3	NA	NA	18	0
24	33	4	4	NA	1229.9	18	0
24	33	4	5	NA	249.4	18	0
24	34	1	1	3.3	183.7	27	0.2
24	34	1	2	3.2	316.6	27	0.2
24	34	1	3	3.3	299	27	0.2
24	34	1	4	3.4	299.6	27	0.2
24	34	1	5	3.2	NA	27	0.2
24	35	2	1	3.1	317.7	8	0.1
24	35	2	2	3.1	183.7	8	0.1
24	35	2	3	3.1	NA	8	0.1
24	35	2	4	3.2	NA	8	0.1
24	35	2	5	3.1	NA	8	0.1
24	36	3	1	3.2	199.9	30	0.05
24	36	3	2	3.3	782.8	30	0.05
24	36	3	3	3.2	466.6	30	0.05
24	36	3	4	3.1	98.6	30	0.05
24	36	3	5	3.3	NA	30	0.05
24	37	4	1	3.2	599.8	20	0.05
24	37	4	2	3.2	299.7	20	0.05
24	37	4	3	3.3	366	20	0.05
24	37	4	4	3.4	99.3	20	0.05
24	37	4	5	3.2	250	20	0.05
24	38	1	1	3.3	167	25	0.1
24	38	1	2	3.2	200.8	25	0.1
24	38	1	3	3.1	199.1	25	0.1
24	38	1	4	3.1	233.3	25	0.1
24	38	1	5	3.2	349.9	25	0.1
24	39	2	1	3.1	NA	33	0.35
24	39	2	2	3	783	33	0.35
24	39	2	3	3.1	245.4	33	0.35
24	39	2	4	3.2	282.6	33	0.35
24	39	2	5	3	816.4	33	0.35
24	40	3	1	2.9	882.4	16	0.1
24	40	3	2	3	NA	16	0.1
24	40	3	3	3.1	NA	16	0.1
24	40	3	4	3.1	NA	16	0.1
24	40	3	5	3	151.8	16	0.1
24	41	4	1	3.2	183.2	8	0.15
24	41	4	2	3.3	266.4	8	0.15
24	41	4	3	3.3	299.9	8	0.15
24	41	4	4	3.3	133.2	8	0.15
24	41	4	5	3.3	332.6	8	0.15
24	42	1	1	2.7	417.4	30	0
24	42	1	2	2.8	NA	30	0
24	42	1	3	2.9	316.8	30	0
24	42	1	4	3	116.6	30	0
24	42	1	5	2.8	NA	30	0
24	43	2	1	3.4	199	6	0.25
24	43	2	2	3.2	366.6	6	0.25
24	43	2	3	3.1	NA	6	0.25
24	43	2	4	3.1	NA	6	0.25
24	43	2	5	3.2	516.4	6	0.25
24	44	3	1	3	NA	26	0
24	44	3	2	3	966.2	26	0
24	44	3	3	3.2	NA	26	0
24	44	3	4	3.2	NA	26	0
24	44	3	5	3	368.1	26	0
24	45	4	1	3	533	1	0
24	45	4	2	3.2	NA	1	0
24	45	4	3	3.4	NA	1	0
24	45	4	4	3.4	434.2	1	0
24	45	4	5	3.2	117.2	1	0
24	46	1	1	3.3	214	17	0.3
24	46	1	2	3.3	349.7	17	0.3
24	46	1	3	3.4	NA	17	0.3
24	46	1	4	3.6	NA	17	0.3
24	46	1	5	3.3	NA	17	0.3
24	47	2	1	3.4	116.8	7	0
24	47	2	2	3.4	399.7	7	0
24	47	2	3	3.4	249.9	7	0
24	47	2	4	3.4	233.9	7	0
24	47	2	5	3.4	232.9	7	0
24	48	3	1	3.2	133.3	39	0.1
24	48	3	2	3.1	166	39	0.1
24	48	3	3	3.1	NA	39	0.1
24	48	3	4	3	1099.6	39	0.1
24	48	3	5	3.1	648.7	39	0.1
24	49	4	1	3.2	349.9	22	0.1
24	49	4	2	3.2	NA	22	0.1
24	49	4	3	3.3	249.8	22	0.1
24	49	4	4	3.2	283	22	0.1
24	49	4	5	3.2	NA	22	0.1
24	50	1	1	3.3	150.3	12	0.9
24	50	1	2	3.3	299.5	12	0.9
24	50	1	3	3.3	265.6	12	0.9
24	50	1	4	3.3	1601.5	12	0.9
24	50	1	5	3.3	NA	12	0.9
24	51	2	1	3.4	NA	20	0.9
24	51	2	2	3.4	NA	20	0.9
24	51	2	3	3.4	283.4	20	0.9
24	51	2	4	3.4	NA	20	0.9
24	51	2	5	3.4	316.8	20	0.9
24	52	3	1	3.3	NA	18	0.65
24	52	3	2	3.3	333.1	18	0.65
24	52	3	3	3.2	200.5	18	0.65
24	52	3	4	3.2	398.9	18	0.65
24	52	3	5	3.3	216.6	18	0.65
24	53	4	1	2.8	349.8	34	0.1
24	53	4	2	2.7	116.6	34	0.1
24	53	4	3	2.8	268.5	34	0.1
24	53	4	4	3	199.9	34	0.1
24	53	4	5	2.7	316.3	34	0.1
24	54	1	1	2.9	NA	36	0.95
24	54	1	2	2.9	NA	36	0.95
24	54	1	3	2.9	NA	36	0.95
24	54	1	4	2.9	183.3	36	0.95
24	54	1	5	2.9	NA	36	0.95
24	55	2	1	3.1	NA	38	0
24	55	2	2	3	NA	38	0
24	55	2	3	3	816.3	38	0
24	55	2	4	3.1	NA	38	0
24	55	2	5	3	549.9	38	0
24	56	3	1	3.1	NA	16	0.6
24	56	3	2	3.2	266.5	16	0.6
24	56	3	3	3.4	NA	16	0.6
24	56	3	4	3.4	NA	16	0.6
24	56	3	5	3.2	NA	16	0.6
24	57	4	1	2.8	233.3	2	0.4
24	57	4	2	3	399.8	2	0.4
24	57	4	3	3.1	499.8	2	0.4
24	57	4	4	3.2	NA	2	0.4
24	57	4	5	3	NA	2	0.4
24	58	1	1	3	NA	35	0.65
24	58	1	2	2.9	849.8	35	0.65
24	58	1	3	3	534.2	35	0.65
24	58	1	4	3	249.9	35	0.65
24	58	1	5	2.9	NA	35	0.65
24	59	2	1	3	NA	33	0.8
24	59	2	2	3.1	NA	33	0.8
24	59	2	3	3.1	NA	33	0.8
24	59	2	4	3	NA	33	0.8
24	59	2	5	3.1	516.2	33	0.8
24	60	3	1	3	166.7	19	0.1
24	60	3	2	3	233.1	19	0.1
24	60	3	3	3	516.3	19	0.1
24	60	3	4	3.2	NA	19	0.1
24	60	3	5	3	199.9	19	0.1
24	61	4	1	3.1	166.6	31	0.05
24	61	4	2	3.1	82.7	31	0.05
24	61	4	3	3	216	31	0.05
24	61	4	4	3	NA	31	0.05
24	61	4	5	3.1	265.8	31	0.05
24	62	1	1	3.1	NA	29	0
24	62	1	2	3.1	NA	29	0
24	62	1	3	3.2	316.5	29	0
24	62	1	4	3.1	183.2	29	0
24	62	1	5	3.1	NA	29	0
24	63	2	1	NA	133.8	11	0.15
24	63	2	2	NA	NA	11	0.15
24	63	2	3	NA	933.2	11	0.15
24	63	2	4	NA	NA	11	0.15
24	63	2	5	NA	401.5	11	0.15
24	64	3	1	3.3	NA	9	0
24	64	3	2	3.3	232.7	9	0
24	64	3	3	3.2	NA	9	0
24	64	3	4	3.3	466.5	9	0
24	64	3	5	3.3	749.7	9	0
24	65	4	1	3.1	332	32	0
24	65	4	2	3.1	167.1	32	0
24	65	4	3	3.2	183.5	32	0
24	65	4	4	3.2	133.7	32	0
24	65	4	5	3.1	250	32	0
24	66	1	1	3	NA	21	0.15
24	66	1	2	3.1	101	21	0.15
24	66	1	3	3.2	199.7	21	0.15
24	66	1	4	3.4	216.2	21	0.15
24	66	1	5	NA	332.3	21	0.15
24	67	2	1	3.1	182.9	5	0.05
24	67	2	2	3.1	216.6	5	0.05
24	67	2	3	3.1	784.1	5	0.05
24	67	2	4	3.2	183.2	5	0.05
24	67	2	5	3.1	NA	5	0.05
24	68	3	1	3.5	233.2	13	0.05
24	68	3	2	3.5	268.2	13	0.05
24	68	3	3	3.5	350.6	13	0.05
24	68	3	4	3.5	116.1	13	0.05
24	68	3	5	3.5	182.5	13	0.05
24	69	4	1	2.8	199.9	37	0
24	69	4	2	2.8	117.2	37	0
24	69	4	3	2.7	NA	37	0
24	69	4	4	2.7	383.1	37	0
24	69	4	5	2.8	299.9	37	0
24	70	1	1	3.2	266.9	23	0.3
24	70	1	2	3.3	250.4	23	0.3
24	70	1	3	3.2	317.6	23	0.3
24	70	1	4	3.2	NA	23	0.3
24	70	1	5	3.3	466.5	23	0.3
24	71	2	1	3.5	NA	10	0.05
24	71	2	2	3.4	282.4	10	0.05
24	71	2	3	3.4	266.6	10	0.05
24	71	2	4	3.5	116.6	10	0.05
24	71	2	5	3.4	NA	10	0.05
24	72	3	1	3.3	NA	14	0.6
24	72	3	2	3.3	215.1	14	0.6
24	72	3	3	3.3	282.2	14	0.6
24	72	3	4	3.5	116.7	14	0.6
24	72	3	5	3.3	NA	14	0.6
24	73	4	1	3.1	318.8	28	0
24	73	4	2	3.2	283.1	28	0
24	73	4	3	3.3	266.6	28	0
24	73	4	4	3.3	166.2	28	0
24	73	4	5	3.2	NA	28	0
24	74	1	1	3.3	NA	15	0
24	74	1	2	3.4	183.2	15	0
24	74	1	3	3.4	NA	15	0
24	74	1	4	3.3	1132.8	15	0
24	74	1	5	3.4	1982.5	15	0
24	75	2	1	3.3	NA	3	0.45
24	75	2	2	3.1	NA	3	0.45
24	75	2	3	3.1	184.3	3	0.45
24	75	2	4	3.2	683.1	3	0.45
24	75	2	5	3.1	216.8	3	0.45
24	76	3	1	3.1	333.2	4	0
24	76	3	2	3.1	233.4	4	0
24	76	3	3	3.2	633.1	4	0
24	76	3	4	3.3	116.6	4	0
24	76	3	5	3.1	234.2	4	0
24	77	4	1	3.2	183.3	25	0
24	77	4	2	3.2	283.3	25	0
24	77	4	3	3.1	366.5	25	0
24	77	4	4	3	NA	25	0
24	77	4	5	3.2	NA	25	0
24	78	1	1	2.7	184	40	0.05
24	78	1	2	2.8	266.6	40	0.05
24	78	1	3	3	NA	40	0.05
24	78	1	4	3.2	333.3	40	0.05
24	78	1	5	2.8	150	40	0.05
24	79	2	1	3.4	NA	24	0.1
24	79	2	2	3.3	NA	24	0.1
24	79	2	3	3.4	466.5	24	0.1
24	79	2	4	3.4	NA	24	0.1
24	79	2	5	3.3	366.8	24	0.1
24	80	3	1	3	283.3	27	0.6
24	80	3	2	3	NA	27	0.6
24	80	3	3	3.1	284.5	27	0.6
24	80	3	4	3	350.6	27	0.6
24	80	3	5	3	149.1	27	0.6
25	1	1	1	3.3	NA	10	0
25	1	1	2	3.2	NA	10	0
25	1	1	3	3.2	215.9	10	0
25	1	1	4	3.3	233.6	10	0
25	1	1	5	3.2	NA	10	0
25	2	2	1	3.3	NA	15	0.2
25	2	2	2	3.3	NA	15	0.2
25	2	2	3	3.2	NA	15	0.2
25	2	2	4	NA	399.8	15	0.2
25	2	2	5	NA	NA	15	0.2
25	3	3	1	3.5	367.5	24	0.2
25	3	3	2	3.4	83.3	24	0.2
25	3	3	3	3.4	265.4	24	0.2
25	3	3	4	3.4	NA	24	0.2
25	3	3	5	3.4	NA	24	0.2
25	4	4	1	3.4	117.2	36	0
25	4	4	2	3.4	149.9	36	0
25	4	4	3	3.4	282.4	36	0
25	4	4	4	3.3	NA	36	0
25	4	4	5	3.4	NA	36	0
25	5	1	1	3.3	182.5	26	0.4
25	5	1	2	3.2	300.1	26	0.4
25	5	1	3	3.3	465.9	26	0.4
25	5	1	4	3.3	NA	26	0.4
25	5	1	5	3.2	183.1	26	0.4
25	6	2	1	3.3	NA	1	0.95
25	6	2	2	3.4	165.1	1	0.95
25	6	2	3	NA	NA	1	0.95
25	6	2	4	NA	217.5	1	0.95
25	6	2	5	NA	250.7	1	0.95
25	7	3	1	3.4	NA	8	0
25	7	3	2	3.3	183.3	8	0
25	7	3	3	3.3	367.5	8	0
25	7	3	4	3.2	NA	8	0
25	7	3	5	3.3	NA	8	0
25	8	4	1	3.4	183.3	14	0.5
25	8	4	2	3.6	NA	14	0.5
25	8	4	3	3.5	NA	14	0.5
25	8	4	4	3.4	200.1	14	0.5
25	8	4	5	3.6	349.6	14	0.5
25	9	1	1	NA	NA	5	0
25	9	1	2	NA	466.1	5	0
25	9	1	3	NA	200.1	5	0
25	9	1	4	NA	150.7	5	0
25	9	1	5	NA	NA	5	0
25	10	2	1	3.4	NA	12	0.7
25	10	2	2	3.3	183.2	12	0.7
25	10	2	3	3.2	149	12	0.7
25	10	2	4	3.3	233.4	12	0.7
25	10	2	5	NA	100.9	12	0.7
25	11	3	1	3.3	233.4	30	0.6
25	11	3	2	3.2	NA	30	0.6
25	11	3	3	NA	NA	30	0.6
25	11	3	4	NA	182.4	30	0.6
25	11	3	5	NA	NA	30	0.6
25	12	4	1	3.3	283.2	2	0.3
25	12	4	2	3.2	NA	2	0.3
25	12	4	3	3.2	NA	2	0.3
25	12	4	4	3.3	466.6	2	0.3
25	12	4	5	3.2	99.8	2	0.3
25	13	1	1	3.3	216.4	40	0.15
25	13	1	2	3.3	134.7	40	0.15
25	13	1	3	3.2	649.3	40	0.15
25	13	1	4	3.2	183.1	40	0.15
25	13	1	5	3.3	348.8	40	0.15
25	14	2	1	3.4	116.6	9	0.4
25	14	2	2	3.4	366.6	9	0.4
25	14	2	3	3.4	216.6	9	0.4
25	14	2	4	3.4	199.1	9	0.4
25	14	2	5	3.4	NA	9	0.4
25	15	3	1	3.3	NA	18	0
25	15	3	2	3.3	NA	18	0
25	15	3	3	3.3	NA	18	0
25	15	3	4	3.3	NA	18	0
25	15	3	5	3.3	167.1	18	0
25	16	4	1	3.1	NA	17	0
25	16	4	2	3.1	149.9	17	0
25	16	4	3	3.2	NA	17	0
25	16	4	4	3.3	199.1	17	0
25	16	4	5	3.1	199.9	17	0
25	17	1	1	3.4	NA	32	0
25	17	1	2	3.3	99.7	32	0
25	17	1	3	3.3	NA	32	0
25	17	1	4	3.3	233.8	32	0
25	17	1	5	3.3	549.6	32	0
25	18	2	1	3.4	NA	34	0.3
25	18	2	2	3.4	NA	34	0.3
25	18	2	3	3.2	317.2	34	0.3
25	18	2	4	3.1	282.7	34	0.3
25	18	2	5	3.4	NA	34	0.3
25	19	3	1	3.2	NA	29	0.8
25	19	3	2	3.2	NA	29	0.8
25	19	3	3	3.3	NA	29	0.8
25	19	3	4	3.3	NA	29	0.8
25	19	3	5	3.2	NA	29	0.8
25	20	4	1	3.2	198.8	4	0.05
25	20	4	2	3.3	549.6	4	0.05
25	20	4	3	3.3	NA	4	0.05
25	20	4	4	3.2	265.6	4	0.05
25	20	4	5	3.3	165.9	4	0.05
25	21	1	1	3.4	NA	35	0
25	21	1	2	3.2	165.3	35	0
25	21	1	3	3.1	NA	35	0
25	21	1	4	3.2	NA	35	0
25	21	1	5	3.2	251.2	35	0
25	22	2	1	3.3	199.8	6	0.45
25	22	2	2	3.3	NA	6	0.45
25	22	2	3	3.4	NA	6	0.45
25	22	2	4	3.4	216.6	6	0.45
25	22	2	5	3.3	NA	6	0.45
25	23	3	1	3.2	NA	31	0.15
25	23	3	2	3.2	NA	31	0.15
25	23	3	3	3.1	NA	31	0.15
25	23	3	4	3.1	NA	31	0.15
25	23	3	5	3.2	NA	31	0.15
25	24	3	1	3.2	NA	37	0
25	24	3	2	3.2	NA	37	0
25	24	3	3	3.2	200.1	37	0
25	24	3	4	3.3	NA	37	0
25	24	3	5	NA	NA	37	0
25	25	1	1	3.4	NA	13	0
25	25	1	2	3.3	NA	13	0
25	25	1	3	3.3	NA	13	0
25	25	1	4	NA	NA	13	0
25	25	1	5	NA	NA	13	0
25	26	2	1	NA	NA	33	0.05
25	26	2	2	NA	NA	33	0.05
25	26	2	3	NA	NA	33	0.05
25	26	2	4	NA	NA	33	0.05
25	26	2	5	NA	168.1	33	0.05
25	27	3	1	3.2	399.8	22	0
25	27	3	2	3.3	NA	22	0
25	27	3	3	3.4	NA	22	0
25	27	3	4	3.4	NA	22	0
25	27	3	5	3.3	149.4	22	0
25	28	4	1	3.2	283.3	39	0
25	28	4	2	3.2	NA	39	0
25	28	4	3	3.2	82.7	39	0
25	28	4	4	3.3	NA	39	0
25	28	4	5	3.2	NA	39	0
25	29	1	1	NA	315.9	38	0
25	29	1	2	NA	NA	38	0
25	29	1	3	NA	NA	38	0
25	29	1	4	NA	NA	38	0
25	29	1	5	NA	NA	38	0
25	30	2	1	3.2	216.7	27	0.5
25	30	2	2	3.2	NA	27	0.5
25	30	2	3	3.2	NA	27	0.5
25	30	2	4	3.3	NA	27	0.5
25	30	2	5	NA	NA	27	0.5
25	31	3	1	3.2	NA	21	0
25	31	3	2	3.3	NA	21	0
25	31	3	3	3.3	365.6	21	0
25	31	3	4	NA	NA	21	0
25	31	3	5	NA	267.6	21	0
25	32	4	1	3.2	NA	3	0.35
25	32	4	2	3.2	167	3	0.35
25	32	4	3	3.3	183.2	3	0.35
25	32	4	4	3.3	NA	3	0.35
25	32	4	5	NA	NA	3	0.35
25	33	1	1	3.2	NA	16	0
25	33	1	2	3.2	NA	16	0
25	33	1	3	3.2	216.6	16	0
25	33	1	4	3.1	166.4	16	0
25	33	1	5	3.2	NA	16	0
25	34	2	1	3.3	NA	20	0.2
25	34	2	2	NA	NA	20	0.2
25	34	2	3	NA	100	20	0.2
25	34	2	4	NA	83.4	20	0.2
25	34	2	5	NA	NA	20	0.2
25	35	3	1	3.4	349.8	28	0.1
25	35	3	2	3.3	NA	28	0.1
25	35	3	3	3.3	NA	28	0.1
25	35	3	4	3.4	514.6	28	0.1
25	35	3	5	3.3	NA	28	0.1
25	36	4	1	3.4	183.3	25	0.05
25	36	4	2	3.4	83.3	25	0.05
25	36	4	3	3.4	417.2	25	0.05
25	36	4	4	3.4	117	25	0.05
25	36	4	5	3.4	216.5	25	0.05
25	37	1	1	NA	NA	11	0.05
25	37	1	2	NA	249.9	11	0.05
25	37	1	3	NA	216.5	11	0.05
25	37	1	4	NA	165.9	11	0.05
25	37	1	5	NA	NA	11	0.05
25	38	2	1	3.2	549.7	7	0.1
25	38	2	2	3.4	299.9	7	0.1
25	38	2	3	3.4	151.3	7	0.1
25	38	2	4	3.4	116.6	7	0.1
25	38	2	5	NA	116.5	7	0.1
25	39	3	1	3.4	283.7	19	0.35
25	39	3	2	3.4	100.3	19	0.35
25	39	3	3	3.4	200	19	0.35
25	39	3	4	NA	200.9	19	0.35
25	39	3	5	NA	NA	19	0.35
25	40	4	1	3.4	165.2	23	0.1
25	40	4	2	3.2	NA	23	0.1
25	40	4	3	3.4	249.4	23	0.1
25	40	4	4	NA	NA	23	0.1
25	40	4	5	NA	415.5	23	0.1
25	41	1	1	3.3	NA	3	0.15
25	41	1	2	3.2	NA	3	0.15
25	41	1	3	3.3	NA	3	0.15
25	41	1	4	NA	NA	3	0.15
25	41	1	5	NA	466.6	3	0.15
25	42	2	1	3.1	NA	27	0
25	42	2	2	NA	285.3	27	0
25	42	2	3	NA	466.5	27	0
25	42	2	4	NA	NA	27	0
25	42	2	5	NA	433.2	27	0
25	43	3	1	3.1	NA	38	0.25
25	43	3	2	3.1	NA	38	0.25
25	43	3	3	3.1	149.8	38	0.25
25	43	3	4	3.1	NA	38	0.25
25	43	3	5	3.1	249.9	38	0.25
25	44	4	1	3.3	166.6	37	0
25	44	4	2	3.2	NA	37	0
25	44	4	3	3.2	133.8	37	0
25	44	4	4	3.3	333.3	37	0
25	44	4	5	3.2	550.7	37	0
25	45	1	1	NA	382.8	6	0
25	45	1	2	NA	199.9	6	0
25	45	1	3	NA	133.4	6	0
25	45	1	4	NA	333.2	6	0
25	45	1	5	NA	NA	6	0
25	46	2	1	3.3	183.4	12	0.3
25	46	2	2	3.2	NA	12	0.3
25	46	2	3	3.1	100	12	0.3
25	46	2	4	3.2	100.2	12	0.3
25	46	2	5	NA	NA	12	0.3
25	47	3	1	3.2	NA	31	0
25	47	3	2	3.1	NA	31	0
25	47	3	3	3.1	166.5	31	0
25	47	3	4	3.1	NA	31	0
25	47	3	5	3.1	316.5	31	0
25	48	4	1	3.1	116.6	19	0.1
25	48	4	2	NA	NA	19	0.1
25	48	4	3	NA	183	19	0.1
25	48	4	4	NA	NA	19	0.1
25	48	4	5	NA	351.9	19	0.1
25	49	1	1	2.9	466.5	23	0.1
25	49	1	2	3	250.1	23	0.1
25	49	1	3	3	216.6	23	0.1
25	49	1	4	3	NA	23	0.1
25	49	1	5	3	333.6	23	0.1
25	50	2	1	3	366.5	40	0.9
25	50	2	2	3.1	216.6	40	0.9
25	50	2	3	3.2	398.7	40	0.9
25	50	2	4	NA	451.1	40	0.9
25	50	2	5	NA	266.6	40	0.9
25	51	1	1	3.1	300	21	0.9
25	51	1	2	3.2	282.9	21	0.9
25	51	1	3	3.1	334.3	21	0.9
25	51	1	4	3.2	433.2	21	0.9
25	51	1	5	3.2	233.5	21	0.9
25	52	4	1	3.3	NA	1	0.65
25	52	4	2	3.2	182.6	1	0.65
25	52	4	3	3.3	133.1	1	0.65
25	52	4	4	3.3	566.1	1	0.65
25	52	4	5	NA	383.1	1	0.65
25	53	1	1	3.1	284	34	0.1
25	53	1	2	3.1	183.8	34	0.1
25	53	1	3	3.1	199.9	34	0.1
25	53	1	4	3.2	233.2	34	0.1
25	53	1	5	3.1	166.4	34	0.1
25	54	2	1	2.9	383.1	18	0.95
25	54	2	2	3	350.3	18	0.95
25	54	2	3	3.1	NA	18	0.95
25	54	2	4	3.1	NA	18	0.95
25	54	2	5	NA	216.7	18	0.95
25	55	3	1	3.1	99.9	16	0
25	55	3	2	3.2	NA	16	0
25	55	3	3	3.1	133.2	16	0
25	55	3	4	3.2	132.8	16	0
25	55	3	5	NA	267.1	16	0
25	56	4	1	3	516.7	5	0.6
25	56	4	2	3.1	NA	5	0.6
25	56	4	3	3.1	283.9	5	0.6
25	56	4	4	3.1	300.7	5	0.6
25	56	4	5	3.1	183.2	5	0.6
25	57	1	1	3.2	183.5	15	0.4
25	57	1	2	3	298.7	15	0.4
25	57	1	3	3.1	299.8	15	0.4
25	57	1	4	NA	466.5	15	0.4
25	57	1	5	NA	NA	15	0.4
25	58	2	1	3.1	NA	36	0.65
25	58	2	2	3.2	451.1	36	0.65
25	58	2	3	3.1	500.1	36	0.65
25	58	2	4	3.1	NA	36	0.65
25	58	2	5	3.2	NA	36	0.65
25	59	3	1	3.1	117	7	0.8
25	59	3	2	3.1	NA	7	0.8
25	59	3	3	3	493.1	7	0.8
25	59	3	4	2.9	NA	7	0.8
25	59	3	5	3.1	466.9	7	0.8
25	60	4	1	3.2	249.2	25	0.1
25	60	4	2	NA	NA	25	0.1
25	60	4	3	NA	417	25	0.1
25	60	4	4	NA	333	25	0.1
25	60	4	5	NA	749.9	25	0.1
25	61	1	1	3.1	450.7	14	0.05
25	61	1	2	3	284	14	0.05
25	61	1	3	3.1	233.6	14	0.05
25	61	1	4	3.1	NA	14	0.05
25	61	1	5	3	466.8	14	0.05
25	62	2	1	3.2	367.7	10	0
25	62	2	2	3.2	366.6	10	0
25	62	2	3	3.1	NA	10	0
25	62	2	4	3.2	NA	10	0
25	62	2	5	3.2	NA	10	0
25	63	3	1	3.2	133.5	29	0.15
25	63	3	2	3.2	NA	29	0.15
25	63	3	3	3.2	183.3	29	0.15
25	63	3	4	3.2	NA	29	0.15
25	63	3	5	NA	183.8	29	0.15
25	64	3	1	3.4	NA	26	0
25	64	3	2	3.3	NA	26	0
25	64	3	3	3.3	633.4	26	0
25	64	3	4	3.4	NA	26	0
25	64	3	5	NA	NA	26	0
25	65	1	1	3.2	201.7	35	0
25	65	1	2	3.2	NA	35	0
25	65	1	3	3.1	NA	35	0
25	65	1	4	3.2	NA	35	0
25	65	1	5	3.2	NA	35	0
25	66	2	1	3.1	133.5	11	0.15
25	66	2	2	NA	NA	11	0.15
25	66	2	3	NA	233.3	11	0.15
25	66	2	4	NA	NA	11	0.15
25	66	2	5	NA	266.6	11	0.15
25	67	3	1	3.1	NA	39	0.05
25	67	3	2	3.2	383.3	39	0.05
25	67	3	3	3.2	NA	39	0.05
25	67	3	4	3.2	782	39	0.05
25	67	3	5	NA	NA	39	0.05
25	68	4	1	3.1	NA	32	0.05
25	68	4	2	3.2	200.5	32	0.05
25	68	4	3	3.1	NA	32	0.05
25	68	4	4	3	749	32	0.05
25	68	4	5	NA	333.6	32	0.05
25	69	1	1	3.2	NA	30	0
25	69	1	2	3.1	133.4	30	0
25	69	1	3	3.1	NA	30	0
25	69	1	4	3.1	316.5	30	0
25	69	1	5	3.1	NA	30	0
25	70	2	1	3.2	116.7	28	0.3
25	70	2	2	NA	NA	28	0.3
25	70	2	3	NA	NA	28	0.3
25	70	2	4	NA	NA	28	0.3
25	70	2	5	NA	NA	28	0.3
25	71	3	1	3.1	NA	22	0.05
25	71	3	2	3	333.1	22	0.05
25	71	3	3	3.1	NA	22	0.05
25	71	3	4	3.1	NA	22	0.05
25	71	3	5	3	NA	22	0.05
25	72	4	1	3.1	NA	13	0.6
25	72	4	2	3.1	NA	13	0.6
25	72	4	3	3.2	NA	13	0.6
25	72	4	4	3.3	NA	13	0.6
25	72	4	5	NA	NA	13	0.6
25	73	1	1	3	NA	20	0
25	73	1	2	3	NA	20	0
25	73	1	3	3	NA	20	0
25	73	1	4	3	NA	20	0
25	73	1	5	3	NA	20	0
25	74	2	1	3.1	NA	24	0
25	74	2	2	3.1	NA	24	0
25	74	2	3	NA	NA	24	0
25	74	2	4	NA	316.5	24	0
25	74	2	5	NA	NA	24	0
25	75	3	1	3.1	NA	33	0.45
25	75	3	2	3.1	NA	33	0.45
25	75	3	3	3.2	NA	33	0.45
25	75	3	4	3.2	300.6	33	0.45
25	75	3	5	3.1	NA	33	0.45
25	76	4	1	3.2	349.5	4	0
25	76	4	2	3.3	NA	4	0
25	76	4	3	3.2	383.5	4	0
25	76	4	4	3.3	NA	4	0
25	76	4	5	NA	NA	4	0
25	77	1	1	NA	250.4	8	0
25	77	1	2	NA	NA	8	0
25	77	1	3	NA	449.1	8	0
25	77	1	4	NA	NA	8	0
25	77	1	5	NA	516.5	8	0
25	78	2	1	3.2	NA	17	0.05
25	78	2	2	NA	NA	17	0.05
25	78	2	3	NA	NA	17	0.05
25	78	2	4	NA	83.3	17	0.05
25	78	2	5	NA	NA	17	0.05
25	79	3	1	3.2	NA	9	0.1
25	79	3	2	NA	NA	9	0.1
25	79	3	3	NA	266.6	9	0.1
25	79	3	4	NA	NA	9	0.1
25	79	3	5	NA	433.2	9	0.1
25	80	4	1	3.1	NA	2	0.6
25	80	4	2	3.1	349.9	2	0.6
25	80	4	3	3.2	83.2	2	0.6
25	80	4	4	NA	NA	2	0.6
25	80	4	5	NA	NA	2	0.6
26	1	2	1	3.2	NA	22	0
26	1	2	2	3.1	83.4	22	0
26	1	2	3	3.2	NA	22	0
26	1	2	4	3.3	NA	22	0
26	1	2	5	3.1	416.5	22	0
26	2	3	1	NA	NA	10	0.2
26	2	3	2	NA	383.1	10	0.2
26	2	3	3	NA	NA	10	0.2
26	2	3	4	NA	366.4	10	0.2
26	2	3	5	NA	NA	10	0.2
26	3	4	1	3.1	NA	13	0.2
26	3	4	2	3	NA	13	0.2
26	3	4	3	3.2	NA	13	0.2
